Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
 [425] Image::save(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >) [384] std::_Vector_base<sift::Keypoint, std::allocator<sift::Keypoint> >::~_Vector_base() [148] std::tuple_element<2ul, std::tuple<float, float, float> >::type&& std::get<2ul, float, float, float>(std::tuple<float, float, float>&&)
  [11] Image::set_pixel(int, int, int, float) [346] std::_Vector_base<std::vector<Image, std::allocator<Image> >, std::allocator<std::vector<Image, std::allocator<Image> > > >::_M_allocate(unsigned long) [94] float const& std::max<float>(float const&, float const&)
 [426] Image::Image(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >) [347] std::_Vector_base<std::vector<Image, std::allocator<Image> >, std::allocator<std::vector<Image, std::allocator<Image> > > >::_Vector_impl::_Vector_impl(std::allocator<std::vector<Image, std::allocator<Image> > > const&) [149] float std::max<float>(std::initializer_list<float>)
 [249] Image::Image(Image&&) [348] std::_Vector_base<std::vector<Image, std::allocator<Image> >, std::allocator<std::vector<Image, std::allocator<Image> > > >::_Vector_impl::~_Vector_impl() [188] unsigned long const& std::max<unsigned long>(unsigned long const&, unsigned long const&)
  [12] Image::Image(Image const&) [349] std::_Vector_base<std::vector<Image, std::allocator<Image> >, std::allocator<std::vector<Image, std::allocator<Image> > > >::_M_deallocate(std::vector<Image, std::allocator<Image> >*, unsigned long) [107] float const& std::min<float>(float const&, float const&)
 [232] Image::Image(int, int, int) [350] std::_Vector_base<std::vector<Image, std::allocator<Image> >, std::allocator<std::vector<Image, std::allocator<Image> > > >::_M_create_storage(unsigned long) [221] float std::min<float>(std::initializer_list<float>)
 [230] Image::~Image()       [351] std::_Vector_base<std::vector<Image, std::allocator<Image> >, std::allocator<std::vector<Image, std::allocator<Image> > > >::_Vector_impl_data::_Vector_impl_data() [108] int const& std::min<int>(int const&, int const&)
 [316] Image::operator=(Image&&) [327] std::_Vector_base<std::vector<Image, std::allocator<Image> >, std::allocator<std::vector<Image, std::allocator<Image> > > >::_M_get_Tp_allocator() [159] unsigned long const& std::min<unsigned long>(unsigned long const&, unsigned long const&)
 [275] __gnu_cxx::new_allocator<Image>::deallocate(Image*, unsigned long) [352] std::_Vector_base<std::vector<Image, std::allocator<Image> >, std::allocator<std::vector<Image, std::allocator<Image> > > >::_Vector_base(unsigned long, std::allocator<std::vector<Image, std::allocator<Image> > > const&) [92] __gnu_cxx::__promote_2<float, int, __gnu_cxx::__promote<float, std::__is_integer<float>::__value>::__type, __gnu_cxx::__promote<int, std::__is_integer<int>::__value>::__type>::__type std::pow<float, int>(float, int)
 [276] __gnu_cxx::new_allocator<Image>::allocate(unsigned long, void const*) [353] std::_Vector_base<std::vector<Image, std::allocator<Image> >, std::allocator<std::vector<Image, std::allocator<Image> > > >::~_Vector_base() [444] __gnu_cxx::__promote_2<int, double, __gnu_cxx::__promote<int, std::__is_integer<int>::__value>::__type, __gnu_cxx::__promote<double, std::__is_integer<double>::__value>::__type>::__type std::pow<int, double>(int, double)
  [14] void __gnu_cxx::new_allocator<Image>::construct<Image, Image const&>(Image*, Image const&) [192] std::_Vector_base<float, std::allocator<float> >::_M_allocate(unsigned long) [222] __gnu_cxx::__promote_2<int, float, __gnu_cxx::__promote<int, std::__is_integer<int>::__value>::__type, __gnu_cxx::__promote<float, std::__is_integer<float>::__value>::__type>::__type std::pow<int, float>(int, float)
 [250] void __gnu_cxx::new_allocator<Image>::construct<Image, Image>(Image*, Image&&) [430] std::_Vector_base<float, std::allocator<float> >::_Vector_impl::_Vector_impl(std::allocator<float> const&) [150] __gnu_cxx::__promote_2<int, int, __gnu_cxx::__promote<int, std::__is_integer<int>::__value>::__type, __gnu_cxx::__promote<int, std::__is_integer<int>::__value>::__type>::__type std::pow<int, int>(int, int)
 [277] __gnu_cxx::new_allocator<Image>::new_allocator() [216] std::_Vector_base<float, std::allocator<float> >::_Vector_impl::_Vector_impl() [207] std::sin(float)
 [278] __gnu_cxx::new_allocator<Image>::~new_allocator() [226] std::_Vector_base<float, std::allocator<float> >::_Vector_impl::_Vector_impl(std::_Vector_base<float, std::allocator<float> >::_Vector_impl&&) [272] std::ceil(float)
 [307] __gnu_cxx::new_allocator<sift::Keypoint>::deallocate(sift::Keypoint*, unsigned long) [181] std::_Vector_base<float, std::allocator<float> >::_Vector_impl::~_Vector_impl() [445] float* std::copy<float const*, float*>(float const*, float const*, float*)
 [308] __gnu_cxx::new_allocator<sift::Keypoint>::allocate(unsigned long, void const*) [158] std::_Vector_base<float, std::allocator<float> >::_M_deallocate(float*, unsigned long) [248] std::remove_reference<Image&>::type&& std::move<Image&>(Image&)
 [173] void __gnu_cxx::new_allocator<sift::Keypoint>::construct<sift::Keypoint, sift::Keypoint const&>(sift::Keypoint*, sift::Keypoint const&) [227] std::_Vector_base<float, std::allocator<float> >::_Vector_impl_data::_Vector_impl_data(std::_Vector_base<float, std::allocator<float> >::_Vector_impl_data&&) [186] std::remove_reference<std::_Vector_base<float, std::allocator<float> >::_Vector_impl&>::type&& std::move<std::_Vector_base<float, std::allocator<float> >::_Vector_impl&>(std::_Vector_base<float, std::allocator<float> >::_Vector_impl&)
 [372] __gnu_cxx::new_allocator<sift::Keypoint>::new_allocator() [212] std::_Vector_base<float, std::allocator<float> >::_Vector_impl_data::_Vector_impl_data() [334] std::remove_reference<float&>::type&& std::move<float&>(float&)
 [373] __gnu_cxx::new_allocator<sift::Keypoint>::~new_allocator() [154] std::_Vector_base<float, std::allocator<float> >::_M_get_Tp_allocator() [177] __gnu_cxx::__enable_if<std::__is_integer<int>::__value, double>::__type std::sqrt<int>(int)
 [340] __gnu_cxx::new_allocator<std::vector<Image, std::allocator<Image> > >::deallocate(std::vector<Image, std::allocator<Image> >*, unsigned long) [228] std::_Vector_base<float, std::allocator<float> >::_Vector_base(std::_Vector_base<float, std::allocator<float> >&&) [95] std::sqrt(float)
 [341] __gnu_cxx::new_allocator<std::vector<Image, std::allocator<Image> > >::allocate(unsigned long, void const*) [431] std::_Vector_base<float, std::allocator<float> >::_Vector_base(std::allocator<float> const&) [21] std::atan2(float, float)
 [342] __gnu_cxx::new_allocator<std::vector<Image, std::allocator<Image> > >::new_allocator() [217] std::_Vector_base<float, std::allocator<float> >::_Vector_base() [98] std::floor(float)
 [324] __gnu_cxx::new_allocator<std::vector<Image, std::allocator<Image> > >::new_allocator(__gnu_cxx::new_allocator<std::vector<Image, std::allocator<Image> > > const&) [182] std::_Vector_base<float, std::allocator<float> >::~_Vector_base() [100] std::round(float)
 [319] __gnu_cxx::new_allocator<std::vector<Image, std::allocator<Image> > >::~new_allocator() [105] std::__array_traits<unsigned char, 128ul>::_S_ref(unsigned char const (&) [128], unsigned long) [235] Image&& std::forward<Image>(std::remove_reference<Image>::type&)
 [190] __gnu_cxx::new_allocator<float>::deallocate(float*, unsigned long) [291] std::allocator_traits<std::allocator<Image> >::deallocate(std::allocator<Image>&, Image*, unsigned long) [234] Image const& std::forward<Image const&>(std::remove_reference<Image const&>::type&)
 [191] __gnu_cxx::new_allocator<float>::allocate(unsigned long, void const*) [292] std::allocator_traits<std::allocator<Image> >::allocate(std::allocator<Image>&, unsigned long) [152] sift::Keypoint const& std::forward<sift::Keypoint const&>(std::remove_reference<sift::Keypoint const&>::type&)
 [199] void __gnu_cxx::new_allocator<float>::construct<float, float const&>(float*, float const&) [293] std::allocator_traits<std::allocator<Image> >::max_size(std::allocator<Image> const&) [157] float const& std::forward<float const&>(std::remove_reference<float const&>::type&)
 [328] void __gnu_cxx::new_allocator<float>::construct<float, float>(float*, float&&) [15] void std::allocator_traits<std::allocator<Image> >::construct<Image, Image const&>(std::allocator<Image>&, Image*, Image const&) [113] float& std::forward<float&>(std::remove_reference<float&>::type&)
 [223] __gnu_cxx::new_allocator<float>::new_allocator(__gnu_cxx::new_allocator<float> const&) [254] void std::allocator_traits<std::allocator<Image> >::construct<Image, Image>(std::allocator<Image>&, Image*, Image&&) [115] float&& std::forward<float>(std::remove_reference<float>::type&)
 [209] __gnu_cxx::new_allocator<float>::new_allocator() [312] std::allocator_traits<std::allocator<sift::Keypoint> >::deallocate(std::allocator<sift::Keypoint>&, sift::Keypoint*, unsigned long) [238] void std::_Destroy<Image>(Image*)
 [178] __gnu_cxx::new_allocator<float>::~new_allocator() [313] std::allocator_traits<std::allocator<sift::Keypoint> >::allocate(std::allocator<sift::Keypoint>&, unsigned long) [259] void std::_Destroy<Image*>(Image*, Image*)
 [374] bool __gnu_cxx::__is_null_pointer<char const>(char const*) [266] std::allocator_traits<std::allocator<sift::Keypoint> >::max_size(std::allocator<sift::Keypoint> const&) [260] void std::_Destroy<Image*, Image>(Image*, Image*, std::allocator<Image>&)
 [233] __gnu_cxx::__normal_iterator<Image*, std::vector<Image, std::allocator<Image> > >::__normal_iterator(Image* const&) [175] void std::allocator_traits<std::allocator<sift::Keypoint> >::construct<sift::Keypoint, sift::Keypoint const&>(std::allocator<sift::Keypoint>&, sift::Keypoint*, sift::Keypoint const&) [393] void std::_Destroy<sift::Keypoint*>(sift::Keypoint*, sift::Keypoint*)
 [375] __gnu_cxx::__normal_iterator<sift::Keypoint const*, std::vector<sift::Keypoint, std::allocator<sift::Keypoint> > >::__normal_iterator(sift::Keypoint const* const&) [354] std::allocator_traits<std::allocator<std::vector<Image, std::allocator<Image> > > >::deallocate(std::allocator<std::vector<Image, std::allocator<Image> > >&, std::vector<Image, std::allocator<Image> >*, unsigned long) [394] void std::_Destroy<sift::Keypoint*, sift::Keypoint>(sift::Keypoint*, sift::Keypoint*, std::allocator<sift::Keypoint>&)
 [200] __gnu_cxx::__normal_iterator<sift::Keypoint const*, std::vector<sift::Keypoint, std::allocator<sift::Keypoint> > >::operator++() [355] std::allocator_traits<std::allocator<std::vector<Image, std::allocator<Image> > > >::allocate(std::allocator<std::vector<Image, std::allocator<Image> > >&, unsigned long) [366] void std::_Destroy<std::vector<Image, std::allocator<Image> >*>(std::vector<Image, std::allocator<Image> >*, std::vector<Image, std::allocator<Image> >*)
 [261] __gnu_cxx::__normal_iterator<sift::Keypoint*, std::vector<sift::Keypoint, std::allocator<sift::Keypoint> > >::__normal_iterator(sift::Keypoint* const&) [356] std::allocator_traits<std::allocator<std::vector<Image, std::allocator<Image> > > >::max_size(std::allocator<std::vector<Image, std::allocator<Image> > > const&) [367] void std::_Destroy<std::vector<Image, std::allocator<Image> >*, std::vector<Image, std::allocator<Image> > >(std::vector<Image, std::allocator<Image> >*, std::vector<Image, std::allocator<Image> >*, std::allocator<std::vector<Image, std::allocator<Image> > >&)
 [214] __gnu_cxx::__normal_iterator<sift::Keypoint*, std::vector<sift::Keypoint, std::allocator<sift::Keypoint> > >::operator++() [193] std::allocator_traits<std::allocator<float> >::deallocate(std::allocator<float>&, float*, unsigned long) [184] void std::_Destroy<float*>(float*, float*)
 [153] __gnu_cxx::__normal_iterator<float*, std::vector<float, std::allocator<float> > >::__normal_iterator(float* const&) [194] std::allocator_traits<std::allocator<float> >::allocate(std::allocator<float>&, unsigned long) [185] void std::_Destroy<float*, float>(float*, float*, std::allocator<float>&)
